filepath,label
server\ml_model\dataset\train\Apple___Apple_scab\18ab74ed-8e95-4787-b2e1-1283594bd00b___FREC_Scab 3012_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18ab74ed-8e95-4787-b2e1-1283594bd00b___FREC_Scab 3012_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18ab74ed-8e95-4787-b2e1-1283594bd00b___FREC_Scab 3012_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18e95262-fb0a-472c-93ab-e03138a360dc___FREC_Scab 3366_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\18ea82fd-4e16-416f-8ad9-54e0f6601693___FREC_Scab 3127_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1962d1ec-fb66-4583-b631-81cd23ecf063___FREC_Scab 3238_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a21aabb-6f74-4644-8d9e-a517568b7e9c___FREC_Scab 3095.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a21aabb-6f74-4644-8d9e-a517568b7e9c___FREC_Scab 3095_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a21aabb-6f74-4644-8d9e-a517568b7e9c___FREC_Scab 3095_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a304331-98b5-473f-bbb1-c33b8441052a___FREC_Scab 3296.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a304331-98b5-473f-bbb1-c33b8441052a___FREC_Scab 3296_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a304331-98b5-473f-bbb1-c33b8441052a___FREC_Scab 3296_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a4047d7-23d6-4bba-ba10-b6e7005ea01b___FREC_Scab 3193_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a4047d7-23d6-4bba-ba10-b6e7005ea01b___FREC_Scab 3193_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a4047d7-23d6-4bba-ba10-b6e7005ea01b___FREC_Scab 3193_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a41bab0-45e0-4dda-a798-9bf4a998f1b6___FREC_Scab 3450.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a41bab0-45e0-4dda-a798-9bf4a998f1b6___FREC_Scab 3450_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1a41bab0-45e0-4dda-a798-9bf4a998f1b6___FREC_Scab 3450_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1b1004c8-99e9-4c85-8fe5-b1c11d558cf8___FREC_Scab 3300.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1b1004c8-99e9-4c85-8fe5-b1c11d558cf8___FREC_Scab 3300_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1b1004c8-99e9-4c85-8fe5-b1c11d558cf8___FREC_Scab 3300_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bc60205-27cc-4d10-bc87-7e968573e5d5___FREC_Scab 3531.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bc60205-27cc-4d10-bc87-7e968573e5d5___FREC_Scab 3531_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bc60205-27cc-4d10-bc87-7e968573e5d5___FREC_Scab 3531_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bc60205-27cc-4d10-bc87-7e968573e5d5___FREC_Scab 3531_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bcc3b5d-7e00-43fb-983e-95ae271a715b___FREC_Scab 3061.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bcc3b5d-7e00-43fb-983e-95ae271a715b___FREC_Scab 3061_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bcc3b5d-7e00-43fb-983e-95ae271a715b___FREC_Scab 3061_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1bcc3b5d-7e00-43fb-983e-95ae271a715b___FREC_Scab 3061_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1c10ab31-02b9-4008-b66f-9b44d8a9d323___FREC_Scab 3084.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1c10ab31-02b9-4008-b66f-9b44d8a9d323___FREC_Scab 3084_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1c10ab31-02b9-4008-b66f-9b44d8a9d323___FREC_Scab 3084_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1cb869ea-0a4c-47d7-9def-a88c16b72ddc___FREC_Scab 3350.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1cb869ea-0a4c-47d7-9def-a88c16b72ddc___FREC_Scab 3350_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1cb869ea-0a4c-47d7-9def-a88c16b72ddc___FREC_Scab 3350_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1cdf2779-8cb1-4ae4-be70-b0eeb1abb0f8___FREC_Scab 3370_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1ceeeee0-40bd-4ac9-8a57-59385bf5df8a___FREC_Scab 3001.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1ceeeee0-40bd-4ac9-8a57-59385bf5df8a___FREC_Scab 3001_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1d81b4c1-072d-4cf7-b1ca-ce43f59822d8___FREC_Scab 3406.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1d81b4c1-072d-4cf7-b1ca-ce43f59822d8___FREC_Scab 3406_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1d81b4c1-072d-4cf7-b1ca-ce43f59822d8___FREC_Scab 3406_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f6abf22-93fa-48f0-a509-cc3e210f75f0___FREC_Scab 3172.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f6abf22-93fa-48f0-a509-cc3e210f75f0___FREC_Scab 3172_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f6abf22-93fa-48f0-a509-cc3e210f75f0___FREC_Scab 3172_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f97d75c-db85-4344-8687-82ca56454d17___FREC_Scab 3408.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f97d75c-db85-4344-8687-82ca56454d17___FREC_Scab 3408_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f97d75c-db85-4344-8687-82ca56454d17___FREC_Scab 3408_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f97d75c-db85-4344-8687-82ca56454d17___FREC_Scab 3408_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f98b949-4df2-45cf-8572-3b4a753be21a___FREC_Scab 2907.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f98b949-4df2-45cf-8572-3b4a753be21a___FREC_Scab 2907_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\1f98b949-4df2-45cf-8572-3b4a753be21a___FREC_Scab 2907_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\201d8b27-5a38-43e5-8065-f7fe039ad781___FREC_Scab 3058.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\201d8b27-5a38-43e5-8065-f7fe039ad781___FREC_Scab 3058_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\201d8b27-5a38-43e5-8065-f7fe039ad781___FREC_Scab 3058_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\222a9802-f14c-433e-9d18-d0668ed3c279___FREC_Scab 3239_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\22c12d6a-3c17-45be-b53b-f17f1b3f5168___FREC_Scab 3206.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\22c12d6a-3c17-45be-b53b-f17f1b3f5168___FREC_Scab 3206_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\22c12d6a-3c17-45be-b53b-f17f1b3f5168___FREC_Scab 3206_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\233b7aec-ccec-47a3-b5bd-27e154d7a8f7___FREC_Scab 2912.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\233b7aec-ccec-47a3-b5bd-27e154d7a8f7___FREC_Scab 2912_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\233b7aec-ccec-47a3-b5bd-27e154d7a8f7___FREC_Scab 2912_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\233b7aec-ccec-47a3-b5bd-27e154d7a8f7___FREC_Scab 2912_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23466313-6a2c-46e7-ad89-1f95dd2d3b40___FREC_Scab 3517_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23466313-6a2c-46e7-ad89-1f95dd2d3b40___FREC_Scab 3517_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23576562-df0c-46bb-8c50-1bf03412097f___FREC_Scab 3086.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23576562-df0c-46bb-8c50-1bf03412097f___FREC_Scab 3086_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23576562-df0c-46bb-8c50-1bf03412097f___FREC_Scab 3086_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\246c33b0-fac8-4cca-ae8b-17947338b8b2___FREC_Scab 3091.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\246c33b0-fac8-4cca-ae8b-17947338b8b2___FREC_Scab 3091_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\24d43ad3-24e6-4236-8ef7-59b268520ca3___FREC_Scab 3533_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\252087d7-57c9-4ebe-b6c4-840d6c5dfcb1___FREC_Scab 3329.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\252087d7-57c9-4ebe-b6c4-840d6c5dfcb1___FREC_Scab 3329_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\252087d7-57c9-4ebe-b6c4-840d6c5dfcb1___FREC_Scab 3329_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\258ce9eb-2b67-475b-b09c-0bc83b0987f1___FREC_Scab 3033.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\258ce9eb-2b67-475b-b09c-0bc83b0987f1___FREC_Scab 3033_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\258ce9eb-2b67-475b-b09c-0bc83b0987f1___FREC_Scab 3033_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\25aeb397-bc36-4fe5-affe-6b8195d4f282___FREC_Scab 3494.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\25aeb397-bc36-4fe5-affe-6b8195d4f282___FREC_Scab 3494_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\25aeb397-bc36-4fe5-affe-6b8195d4f282___FREC_Scab 3494_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\268a2ad1-d649-4ec0-add3-61cc8f54f479___FREC_Scab 3235.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\268a2ad1-d649-4ec0-add3-61cc8f54f479___FREC_Scab 3235_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\268a2ad1-d649-4ec0-add3-61cc8f54f479___FREC_Scab 3235_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\268a2ad1-d649-4ec0-add3-61cc8f54f479___FREC_Scab 3235_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\26a31865-1d42-4bd6-8b67-02cbedfd6f64___FREC_Scab 3516_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\270dd6be-95f4-4fd1-8423-b698663b3f72___FREC_Scab 2954.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\270dd6be-95f4-4fd1-8423-b698663b3f72___FREC_Scab 2954_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\270dd6be-95f4-4fd1-8423-b698663b3f72___FREC_Scab 2954_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\27338275-3c75-4bbf-8d74-7b90e9d224d3___FREC_Scab 3269_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\27338275-3c75-4bbf-8d74-7b90e9d224d3___FREC_Scab 3269_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\27338275-3c75-4bbf-8d74-7b90e9d224d3___FREC_Scab 3269_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\276ed34e-9987-4b38-b83b-8626504fc204___FREC_Scab 3050.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\276ed34e-9987-4b38-b83b-8626504fc204___FREC_Scab 3050_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\276ed34e-9987-4b38-b83b-8626504fc204___FREC_Scab 3050_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a59761b-c91c-451c-8e13-d9dc3aff8d29___FREC_Scab 3503.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a59761b-c91c-451c-8e13-d9dc3aff8d29___FREC_Scab 3503_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a59761b-c91c-451c-8e13-d9dc3aff8d29___FREC_Scab 3503_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a59761b-c91c-451c-8e13-d9dc3aff8d29___FREC_Scab 3503_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a97b29d-8a63-47ab-bd5b-c14832a586c8___FREC_Scab 3242.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a97b29d-8a63-47ab-bd5b-c14832a586c8___FREC_Scab 3242_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2a97b29d-8a63-47ab-bd5b-c14832a586c8___FREC_Scab 3242_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2ae81857-0615-4a6a-8d13-1ace0c62284d___FREC_Scab 2992.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2ae81857-0615-4a6a-8d13-1ace0c62284d___FREC_Scab 2992_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2ae81857-0615-4a6a-8d13-1ace0c62284d___FREC_Scab 2992_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2ae81857-0615-4a6a-8d13-1ace0c62284d___FREC_Scab 2992_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bc018ba-3c49-4cf4-9411-a93b7b196f45___FREC_Scab 3326_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bc50b52-0d7d-41a3-be8a-8d070341d87f___FREC_Scab 3476.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bc50b52-0d7d-41a3-be8a-8d070341d87f___FREC_Scab 3476_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bc50b52-0d7d-41a3-be8a-8d070341d87f___FREC_Scab 3476_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bfd8ee0-af6b-42fd-ae61-fc5e92ec1b67___FREC_Scab 2988_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bfd8ee0-af6b-42fd-ae61-fc5e92ec1b67___FREC_Scab 2988_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2bfd8ee0-af6b-42fd-ae61-fc5e92ec1b67___FREC_Scab 2988_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c648fcd-d637-4559-beaa-9dd6079646fb___FREC_Scab 3213.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c648fcd-d637-4559-beaa-9dd6079646fb___FREC_Scab 3213_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c7ca7c8-1a6c-4811-b9b0-b054c11a5397___FREC_Scab 3260_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c89ceaf-748c-4371-80d0-d01855f04a92___FREC_Scab 2962.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c89ceaf-748c-4371-80d0-d01855f04a92___FREC_Scab 2962_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2c89ceaf-748c-4371-80d0-d01855f04a92___FREC_Scab 2962_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d329823-7ad5-4189-89b7-4bdf24f9c393___FREC_Scab 3507.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d329823-7ad5-4189-89b7-4bdf24f9c393___FREC_Scab 3507_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d329823-7ad5-4189-89b7-4bdf24f9c393___FREC_Scab 3507_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090_270deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090_90deg.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d4c8a12-a34c-4c8b-b357-271d87532ece___FREC_Scab 3090_new30degFlipLR.JPG,Apple___Apple_scab
server\ml_model\dataset\train\Apple___Apple_scab\2d5265d2-be99-4e9f-a085-d309cc01b751___FREC_Scab 3023_270deg.JPG,Apple___Apple_scab
